Date,Date,Organic_Traffic,Unique_Visits,First_Time_Visits,Returning_Visits,Impressions,CTR,Avg_Position,Bounce_Rate,Day_of_Week,Is_Weekend,Month,Traffic_Lag7,Traffic_Lag14,Rolling_Mean_7,Rolling_Std_7,Algorithm_Flag
2015-03-27,2015-03-27,4313,2946,2446,500,2392,0.033,11.5,0.3153,4,0,3,4225.0,4185.0,4689.285714285715,1163.2485710694996,0
2015-03-28,2015-03-28,2971,2011,1651,360,1460,0.0271,13.0,0.4156,5,1,3,2687.0,2724.0,4701.857142857143,1157.8577098203693,0
2015-03-29,2015-03-29,3662,2693,2285,408,2959,0.0437,8.7,0.413,6,1,3,3791.0,3590.0,4742.428571428572,1077.6905642998581,0
2015-03-30,2015-03-30,5635,3985,3386,599,3534,0.0403,10.7,0.2981,0,0,3,5661.0,5367.0,4724.0,1097.5908466576518,0
2015-03-31,2015-03-31,5581,3963,3359,604,4364,0.0386,10.5,0.3113,1,0,3,5759.0,5440.0,4720.285714285715,1093.929417937266,0
2015-04-01,2015-04-01,5329,3761,3170,591,3374,0.0477,7.0,0.3965,2,0,4,5599.0,5465.0,4694.857142857143,1067.5099419632918,0
2015-04-02,2015-04-02,4553,3214,2710,504,2405,0.0358,12.0,0.3507,3,0,4,5103.0,5318.0,4656.285714285715,1033.740250141156,0
2015-04-03,2015-04-03,3423,2404,1988,416,1913,0.0262,13.2,0.2789,4,0,4,4313.0,4225.0,4577.714285714285,1014.857414333938,0
2015-04-04,2015-04-04,2708,1807,1512,295,2393,0.027,15.2,0.3206,5,1,4,2971.0,2687.0,4450.571428571428,1105.2712875342481,0
2015-04-05,2015-04-05,3306,2266,1895,371,2222,0.025,14.8,0.3608,6,1,4,3662.0,3791.0,4413.0,1166.711189626634,0
2015-04-06,2015-04-06,5203,3692,3133,559,3288,0.0561,6.3,0.3017,0,0,4,5635.0,5661.0,4362.142857142857,1211.7915701653503,0
2015-04-07,2015-04-07,5712,4104,3456,648,3899,0.0534,7.4,0.3265,1,0,4,5581.0,5759.0,4300.428571428572,1145.3418495719732,0
2015-04-08,2015-04-08,5601,4015,3401,614,3964,0.0271,11.9,0.346,2,0,4,5329.0,5599.0,4319.142857142857,1170.5459450717026,0
2015-04-09,2015-04-09,5486,4063,3430,633,4136,0.042,11.9,0.4058,3,0,4,4553.0,5103.0,4358.0,1213.386720437194,0
2015-04-10,2015-04-10,4178,3213,2697,516,3426,0.0214,12.7,0.3491,4,0,4,3423.0,4313.0,4491.285714285715,1287.3647131881082,0
2015-04-11,2015-04-11,2878,2153,1835,318,1865,0.0144,23.6,0.4197,5,1,4,2708.0,2971.0,4599.142857142857,1212.3894353124074,0
2015-04-12,2015-04-12,4169,2903,2447,456,2310,0.0321,12.8,0.4195,6,1,4,3306.0,3662.0,4623.428571428572,1169.1244383644316,0
2015-04-13,2015-04-13,6372,4485,3787,698,4095,0.0321,13.3,0.3945,0,0,4,5203.0,5635.0,4746.714285714285,1046.0722910464808,0
2015-04-14,2015-04-14,6240,4391,3698,693,4280,0.0297,12.8,0.349,1,0,4,5712.0,5581.0,4913.714285714285,1211.3172876784047,0
2015-04-15,2015-04-15,6170,4409,3723,686,3745,0.032,11.9,0.2579,2,0,4,5601.0,5329.0,4989.142857142857,1283.5942282735375,0
2015-04-16,2015-04-16,6071,4275,3586,689,3684,0.0432,9.1,0.3581,3,0,4,5486.0,4553.0,5070.428571428572,1345.3306727520987,0
2015-04-17,2015-04-17,4682,3307,2741,566,3309,0.0285,13.1,0.3981,4,0,4,4178.0,3423.0,5154.0,1392.781509546034,0
2015-04-18,2015-04-18,3208,2291,1894,397,2202,0.0473,9.3,0.3688,5,1,4,2878.0,2708.0,5226.0,1346.1650468398477,0
2015-04-19,2015-04-19,4310,3144,2669,475,2945,0.041,10.3,0.4308,6,1,4,4169.0,3306.0,5273.142857142857,1252.7719170664993,0
2015-04-20,2015-04-20,6435,4694,3929,765,3998,0.049,8.3,0.3703,0,0,4,6372.0,5203.0,5293.285714285715,1233.0380792018957,0
2015-04-21,2015-04-21,6299,4455,3769,686,4121,0.0326,10.1,0.3599,1,0,4,6240.0,5712.0,5302.285714285715,1242.4181682355986,1
2015-04-22,2015-04-22,6360,4512,3797,715,3883,0.0232,16.9,0.3804,2,0,4,6170.0,5601.0,5310.714285714285,1250.016761792377,0
2015-04-23,2015-04-23,6349,4360,3664,696,4602,0.0809,4.2,0.3497,3,0,4,6071.0,5486.0,5337.857142857143,1273.624935446253,0
2015-04-24,2015-04-24,4660,3387,2845,542,3571,0.025,12.9,0.2536,4,0,4,4682.0,4178.0,5377.571428571428,1304.2618419554212,0
2015-04-25,2015-04-25,3354,2420,2035,385,1577,0.056,6.7,0.35,5,1,4,3208.0,2878.0,5374.428571428572,1306.2423023240935,0
2015-04-26,2015-04-26,4371,3189,2688,501,2599,0.0369,9.5,0.4077,6,1,4,4310.0,4169.0,5395.285714285715,1266.4443288574648,0
2015-04-27,2015-04-27,6534,4731,3977,754,3766,0.0329,13.1,0.301,0,0,4,6435.0,6372.0,5404.0,1257.9130865577833,0
2015-04-28,2015-04-28,6832,4941,4161,780,4297,0.0331,9.8,0.3215,1,0,4,6299.0,6240.0,5418.142857142857,1271.9152786999896,0
2015-04-29,2015-04-29,6689,4870,4110,760,4431,0.065,6.4,0.2895,2,0,4,6360.0,6170.0,5494.285714285715,1347.1642703948794,0
2015-04-30,2015-04-30,5849,4086,3450,636,3344,0.0417,8.0,0.4148,3,0,4,6349.0,6071.0,5541.285714285715,1387.5354306930574,0
2015-05-01,2015-05-01,4247,3064,2562,502,2522,0.0307,13.1,0.4289,4,0,5,4660.0,4682.0,5469.857142857143,1351.4251031869305,0
2015-05-02,2015-05-02,3219,2360,1958,402,1827,0.0439,9.4,0.3359,5,1,5,3354.0,3208.0,5410.857142857143,1400.788043515913,0
2015-05-03,2015-05-03,4211,3210,2765,445,2951,0.0299,11.7,0.3666,6,1,5,4371.0,4310.0,5391.571428571428,1434.353263918719,0
2015-05-04,2015-05-04,6424,4752,4043,709,4322,0.0424,9.9,0.3075,0,0,5,6534.0,6435.0,5368.714285714285,1454.46103583489,0
2015-05-05,2015-05-05,6223,4520,3818,702,3876,0.0405,7.9,0.3627,1,0,5,6832.0,6299.0,5353.0,1440.2980015723585,0
2015-05-06,2015-05-06,6551,4768,4059,709,4447,0.0316,16.3,0.3546,2,0,5,6689.0,6360.0,5266.0,1351.7412227691102,0
2015-05-07,2015-05-07,6343,4449,3770,679,4023,0.0326,11.8,0.3694,3,0,5,5849.0,6349.0,5246.285714285715,1328.3323773671636,0
2015-05-08,2015-05-08,4696,3366,2824,542,3072,0.073,4.6,0.3686,4,0,5,4247.0,4660.0,5316.857142857143,1377.8882911387045,0
2015-05-09,2015-05-09,3134,2239,1846,393,2843,0.0299,12.3,0.4929,5,1,5,3219.0,3354.0,5381.0,1329.3811843611034,0
2015-05-10,2015-05-10,3868,2844,2365,479,3183,0.0444,9.3,0.3225,6,1,5,4211.0,4371.0,5368.857142857143,1352.6060560477836,0
2015-05-11,2015-05-11,6020,4482,3787,695,3514,0.0278,12.6,0.27,0,0,5,6424.0,6534.0,5319.857142857143,1406.6740239031237,0
2015-05-12,2015-05-12,5705,4160,3490,670,4163,0.0435,7.8,0.3274,1,0,5,6223.0,6832.0,5262.142857142857,1361.3806017632025,0
2015-05-13,2015-05-13,5752,4016,3348,668,4186,0.0374,9.8,0.2789,2,0,5,6551.0,6689.0,5188.142857142857,1313.6898960017693,0
2015-05-14,2015-05-14,5181,3605,3008,597,3034,0.0259,12.1,0.2885,3,0,5,6343.0,5849.0,5074.0,1205.8221261861122,0
2015-05-15,2015-05-15,4269,2913,2404,509,3233,0.0376,13.7,0.319,4,0,5,4696.0,4247.0,4908.0,1074.8827843071986,0
2015-05-16,2015-05-16,2633,1818,1473,345,2466,0.0418,8.3,0.341,5,1,5,3134.0,3219.0,4847.0,1100.7246098214855,0
2015-05-17,2015-05-17,3336,2376,1988,388,1855,0.04,10.6,0.3316,6,1,5,3868.0,4211.0,4775.428571428572,1238.3549379644542,0
2015-05-18,2015-05-18,5127,3587,2955,632,3091,0.0422,9.1,0.3713,0,0,5,6020.0,6424.0,4699.428571428572,1317.1455066598678,0
2015-05-19,2015-05-19,5449,3767,3149,618,4073,0.0393,8.4,0.3257,1,0,5,5705.0,6223.0,4571.857142857143,1206.5253732062456,0
2015-05-20,2015-05-20,5746,3956,3371,585,3966,0.0253,15.6,0.3357,2,0,5,5752.0,6551.0,4535.285714285715,1169.77386907124,0
2015-05-21,2015-05-21,5115,3642,3046,596,3671,0.0365,11.8,0.3868,3,0,5,5181.0,6343.0,4534.428571428572,1168.7354786467351,0
2015-05-22,2015-05-22,3995,2749,2243,506,2865,0.0486,7.4,0.3318,4,0,5,4269.0,4696.0,4525.0,1162.9016868735412,0
2015-05-23,2015-05-23,2618,1884,1585,299,1997,0.0325,14.8,0.3681,5,1,5,2633.0,3134.0,4485.857142857143,1177.4747596121979,0
2015-05-24,2015-05-24,2961,2117,1763,354,1532,0.027,18.3,0.3899,6,1,5,3336.0,3868.0,4483.714285714285,1181.415776979143,0
2015-05-25,2015-05-25,4090,2913,2427,486,3209,0.032,14.3,0.2827,0,0,5,5127.0,6020.0,4430.142857142857,1248.718066468089,0
2015-05-26,2015-05-26,5201,3637,3073,564,3974,0.0584,5.9,0.2518,1,0,5,5449.0,5705.0,4282.0,1213.2768301861943,0
2015-05-27,2015-05-27,5321,3797,3146,651,3491,0.0361,9.0,0.362,2,0,5,5746.0,5752.0,4246.571428571428,1176.5861432045444,0
2015-05-28,2015-05-28,5219,3509,2887,622,3500,0.0241,14.4,0.3692,3,0,5,5115.0,5181.0,4185.857142857143,1094.4128454063705,0
2015-05-29,2015-05-29,4017,2804,2338,466,2130,0.0425,9.0,0.4472,4,0,5,3995.0,4269.0,4200.714285714285,1109.727401104387,0
2015-05-30,2015-05-30,2297,1629,1346,283,1840,0.0316,13.5,0.389,5,1,5,2618.0,2633.0,4203.857142857143,1109.0786609571337,0
2015-05-31,2015-05-31,3145,2226,1860,366,2410,0.017,14.0,0.4063,6,1,5,2961.0,3336.0,4158.0,1189.311705707686,0
2015-06-01,2015-06-01,4905,3419,2797,622,3290,0.0467,7.9,0.3447,0,0,6,4090.0,5127.0,4184.285714285715,1160.121935299,0
2015-06-02,2015-06-02,4747,3284,2701,583,3663,0.0366,10.6,0.3666,1,0,6,5201.0,5449.0,4300.714285714285,1189.6040958074655,0
2015-06-03,2015-06-03,4591,3317,2713,604,2979,0.2986,1.0,0.4244,2,0,6,5321.0,5746.0,4235.857142857143,1143.8355692685038,0
2015-06-04,2015-06-04,4431,3173,2652,521,3235,0.0537,7.8,0.2713,3,0,6,5219.0,5115.0,4131.571428571428,1058.5069448902755,0
2015-06-05,2015-06-05,3608,2523,2068,455,2071,0.0376,10.7,0.3844,4,0,6,4017.0,3995.0,4019.0,960.9953173663188,0
2015-06-06,2015-06-06,2422,1673,1336,337,1705,0.0512,8.3,0.4684,5,1,6,2297.0,2618.0,3960.5714285714284,973.4895748701904,0
2015-06-07,2015-06-07,3132,2145,1790,355,2103,0.0227,16.7,0.3845,6,1,6,3145.0,2961.0,3978.4285714285716,938.4021627466609,0
2015-06-08,2015-06-08,4962,3377,2788,589,3442,0.0619,6.3,0.4195,0,0,6,4905.0,4090.0,3976.5714285714284,940.3373254924411,0
2015-06-09,2015-06-09,4881,3469,2862,607,3152,0.0481,9.4,0.3272,1,0,6,4747.0,5201.0,3984.714285714286,949.915033794372,0
2015-06-10,2015-06-10,5001,3425,2786,639,3324,0.0412,11.0,0.3503,2,0,6,4591.0,5321.0,4003.8571428571427,968.9956017394856,0
2015-06-11,2015-06-11,4635,3242,2614,628,3471,0.0204,15.2,0.3571,3,0,6,4431.0,5219.0,4062.4285714285716,1021.3763356606665,0
2015-06-12,2015-06-12,3545,2494,2066,428,2264,0.0501,7.1,0.2776,4,0,6,3608.0,4017.0,4091.5714285714284,1036.444701393958,0
2015-06-13,2015-06-13,2262,1490,1235,255,969,0.0234,15.7,0.3352,5,1,6,2422.0,2297.0,4082.5714285714284,1041.6043486120873,0
2015-06-14,2015-06-14,2866,2034,1692,342,2701,0.0347,11.9,0.3312,6,1,6,3132.0,3145.0,4059.714285714286,1084.9703090078376,0
2015-06-15,2015-06-15,4692,3261,2682,579,3730,0.0507,7.8,0.3887,0,0,6,4962.0,4905.0,4021.714285714286,1126.7324015762997,0
2015-06-16,2015-06-16,4602,3204,2660,544,2603,0.0272,12.3,0.3918,1,0,6,4881.0,4747.0,3983.1428571428573,1093.304384053438,0
2015-06-17,2015-06-17,4620,3101,2556,545,3407,0.0336,11.5,0.3692,2,0,6,5001.0,4591.0,3943.285714285714,1059.6857575535757,0
2015-06-18,2015-06-18,4475,2955,2386,569,2837,0.031,9.1,0.3913,3,0,6,4635.0,4431.0,3888.8571428571427,1004.6598808504632,0
2015-06-19,2015-06-19,3564,2422,1954,468,2556,0.04,11.7,0.3613,4,0,6,3545.0,3608.0,3866.0,986.5111927055486,0
2015-06-20,2015-06-20,2071,1370,1129,241,1606,0.0318,11.1,0.4343,5,1,6,2262.0,2422.0,3868.714285714286,985.5064204569626,0
2015-06-21,2015-06-21,2659,1840,1523,317,1774,0.0316,12.3,0.3788,6,1,6,2866.0,3132.0,3841.4285714285716,1038.6186109672835,0
2015-06-22,2015-06-22,4338,2963,2410,553,2636,0.0283,13.0,0.3615,0,0,6,4692.0,4962.0,3811.8571428571427,1073.3845891340468,0
2015-06-23,2015-06-23,4531,3139,2566,573,2798,0.0309,15.7,0.3461,1,0,6,4602.0,4881.0,3761.285714285714,1032.5695641272287,0
2015-06-24,2015-06-24,4498,3022,2481,541,2686,0.0372,7.1,0.3853,2,0,6,4620.0,5001.0,3751.1428571428573,1023.2414880452869,0
2015-06-25,2015-06-25,4128,2730,2210,520,2482,0.0226,17.6,0.3444,3,0,6,4475.0,4635.0,3733.714285714286,1006.8842558913586,0
2015-06-26,2015-06-26,3132,2153,1721,432,2145,0.0621,5.7,0.4129,4,0,6,3564.0,3545.0,3684.1428571428573,972.2526126769384,0
2015-06-27,2015-06-27,1829,1264,1067,197,1046,0.0298,12.0,0.3416,5,1,6,2071.0,2262.0,3622.4285714285716,994.6035821945723,0
2015-06-28,2015-06-28,2149,1517,1224,293,1812,0.0364,14.1,0.3393,6,1,6,2659.0,2866.0,3587.8571428571427,1059.5995200344007,0
2015-06-29,2015-06-29,3975,2691,2169,522,3311,0.0274,12.1,0.3914,0,0,6,4338.0,4692.0,3515.0,1147.96080072448,0
2015-06-30,2015-06-30,4046,2718,2180,538,2529,0.0442,9.3,0.3589,1,0,6,4531.0,4602.0,3463.1428571428573,1112.2298066753701,0
2015-07-01,2015-07-01,3897,2745,2266,479,2761,0.0376,10.6,0.3457,2,0,7,4498.0,4620.0,3393.8571428571427,1047.8653584902013,0
2015-07-02,2015-07-02,3871,2540,2072,468,2848,0.0448,9.8,0.4009,3,0,7,4128.0,4475.0,3308.0,963.5483035807396,0
2015-07-03,2015-07-03,2630,1716,1353,363,2038,0.0338,10.2,0.3539,4,0,7,3132.0,3564.0,3271.285714285714,931.4581247137338,0
2015-07-04,2015-07-04,1602,1104,900,204,1217,0.0222,15.2,0.3823,5,1,7,1829.0,2071.0,3199.5714285714284,962.7678600685316,0
2015-07-05,2015-07-05,1960,1370,1141,229,1714,0.0343,13.5,0.4436,6,1,7,2149.0,2659.0,3167.1428571428573,1018.8178490406402,0
2015-07-06,2015-07-06,4143,2655,2171,484,3017,0.0437,9.0,0.4243,0,0,7,3975.0,4338.0,3140.1428571428573,1052.2527308226843,0
2015-07-07,2015-07-07,4205,2789,2266,523,2369,0.0205,13.8,0.4249,1,0,7,4046.0,4531.0,3164.1428571428573,1076.1132884245026,0
2015-07-08,2015-07-08,4193,2783,2255,528,3204,0.0294,12.0,0.3493,2,0,7,3897.0,4498.0,3186.8571428571427,1099.2587545813756,0
2015-07-09,2015-07-09,3710,2536,2069,467,2900,0.0302,13.8,0.4167,3,0,7,3871.0,4128.0,3229.1428571428573,1136.201482803027,0
2015-07-10,2015-07-10,3137,2203,1767,436,1870,0.0328,13.6,0.3341,4,0,7,2630.0,3132.0,3206.1428571428573,1122.590965664014,0
2015-07-11,2015-07-11,1834,1145,944,201,1351,0.0347,9.9,0.3508,5,1,7,1602.0,1829.0,3278.5714285714284,1095.2459171563285,0
2015-07-12,2015-07-12,2070,1473,1197,276,1761,0.0213,10.6,0.2891,6,1,7,1960.0,2149.0,3311.714285714286,1038.0741325945335,0
2015-07-13,2015-07-13,4180,2852,2310,542,2764,0.0316,13.4,0.4293,0,0,7,4143.0,3975.0,3327.4285714285716,1014.7726932902793,0
2015-07-14,2015-07-14,4038,2731,2226,505,3185,0.0237,13.0,0.3273,1,0,7,4205.0,4046.0,3332.714285714286,1019.8126812125319,0
2015-07-15,2015-07-15,3906,2667,2119,548,3617,0.024,11.2,0.3589,2,0,7,4193.0,3897.0,3308.8571428571427,997.7198051175478,0
2015-07-16,2015-07-16,3580,2424,1940,484,2147,0.0184,11.8,0.3306,3,0,7,3710.0,3871.0,3267.8571428571427,960.5356888339952,0
2015-07-17,2015-07-17,2948,2070,1708,362,1501,0.0292,15.7,0.4035,4,0,7,3137.0,2630.0,3249.285714285714,951.7791610602532,1
2015-07-18,2015-07-18,1622,1121,924,197,1321,0.0359,10.8,0.3749,5,1,7,1834.0,1602.0,3222.285714285714,958.1547742554744,0
2015-07-19,2015-07-19,2179,1480,1214,266,1847,0.027,13.9,0.3306,6,1,7,2070.0,1960.0,3192.0,1011.2302738084211,0
2015-07-20,2015-07-20,3906,2615,2146,469,2579,0.0428,10.6,0.3822,0,0,7,4180.0,4143.0,3207.5714285714284,991.7247361949484,0
2015-07-21,2015-07-21,3745,2596,2071,525,3149,0.0387,10.7,0.3074,1,0,7,4038.0,4205.0,3168.4285714285716,951.5397797154567,0
2015-07-22,2015-07-22,4212,2761,2205,556,2333,0.0353,14.4,0.3264,2,0,7,3906.0,4193.0,3126.5714285714284,912.5590130950104,0
2015-07-23,2015-07-23,3901,2595,2095,500,2945,0.0213,13.8,0.2781,3,0,7,3580.0,3710.0,3170.285714285714,962.1030288359066,0
2015-07-24,2015-07-24,3292,2207,1785,422,2033,0.0275,14.1,0.313,4,0,7,2948.0,3137.0,3216.1428571428573,992.0694580138011,0
2015-07-25,2015-07-25,1819,1229,1016,213,2014,0.0161,16.4,0.3953,5,1,7,1622.0,1834.0,3265.285714285714,985.0684771942975,0
2015-07-26,2015-07-26,2068,1562,1286,276,2284,0.03,12.4,0.3049,6,1,7,2179.0,2070.0,3293.4285714285716,931.662466980902,0
2015-07-27,2015-07-27,3991,2805,2243,562,2419,0.028,13.3,0.3026,0,0,7,3906.0,4180.0,3277.5714285714284,954.4574125548716,0
2015-07-28,2015-07-28,4073,2862,2361,501,2559,0.0402,10.2,0.3621,1,0,7,3745.0,4038.0,3289.714285714286,964.2751533813154,0
2015-07-29,2015-07-29,4069,2825,2324,501,3120,0.032,12.1,0.34,2,0,7,4212.0,3906.0,3336.5714285714284,997.4836434987831,0
2015-07-30,2015-07-30,3716,2629,2126,503,2394,0.0378,11.0,0.4477,3,0,7,3901.0,3580.0,3316.1428571428573,977.8374828452481,0
2015-07-31,2015-07-31,3380,2120,1709,411,2314,0.0361,11.8,0.4451,4,0,7,3292.0,2948.0,3289.714285714286,961.7636082194136,0
2015-08-01,2015-08-01,1737,1197,958,239,1283,0.0381,14.3,0.3535,5,1,8,1819.0,1622.0,3302.285714285714,962.3734054038273,0
2015-08-02,2015-08-02,2181,1567,1282,285,792,0.0372,9.7,0.4066,6,1,8,2068.0,2179.0,3290.5714285714284,983.7003027926105,0
2015-08-03,2015-08-03,3973,2794,2263,531,2709,0.018,17.6,0.394,0,0,8,3991.0,3906.0,3306.714285714286,960.9579793597773,0
2015-08-04,2015-08-04,3997,2794,2269,525,2454,0.0469,8.1,0.3387,1,0,8,4073.0,3745.0,3304.1428571428573,958.843474986297,0
2015-08-05,2015-08-05,4132,2798,2287,511,2620,0.0455,7.4,0.3004,2,0,8,4069.0,4212.0,3293.285714285714,949.0670356172035,0
2015-08-06,2015-08-06,3791,2693,2204,489,3175,0.0339,14.8,0.3649,3,0,8,3716.0,3901.0,3302.285714285714,957.906695923578,0
2015-08-07,2015-08-07,2968,2139,1738,401,1564,0.0261,14.2,0.3678,4,0,8,3380.0,3292.0,3313.0,963.7072515378593,0
2015-08-08,2015-08-08,1752,1266,1021,245,1608,0.0244,14.4,0.371,5,1,8,1737.0,1819.0,3254.1428571428573,971.4831322212773,0
2015-08-09,2015-08-09,2070,1497,1231,266,1376,0.0252,14.2,0.4032,6,1,8,2181.0,2068.0,3256.285714285714,967.5876729071596,0
2015-08-10,2015-08-10,3920,2684,2139,545,2568,0.0377,11.2,0.3333,0,0,8,3973.0,3991.0,3240.4285714285716,988.8233507799088,0
2015-08-11,2015-08-11,4106,2791,2266,525,3116,0.0434,8.4,0.3147,1,0,8,3997.0,4073.0,3232.8571428571427,982.4616071500184,0
2015-08-12,2015-08-12,4006,2726,2166,560,2872,0.0304,11.4,0.3674,2,0,8,4132.0,4069.0,3248.4285714285716,997.342444890891,0
2015-08-13,2015-08-13,3827,2639,2133,506,2848,0.049,9.2,0.3808,3,0,8,3791.0,3716.0,3230.4285714285716,979.719323266077,0
2015-08-14,2015-08-14,2944,1973,1564,409,2438,0.0223,14.8,0.3271,4,0,8,2968.0,3380.0,3235.5714285714284,983.2405363800558,0
2015-08-15,2015-08-15,1827,1193,954,239,1199,0.0322,12.0,0.4259,5,1,8,1752.0,1737.0,3232.1428571428573,984.3702603816295,0
2015-08-16,2015-08-16,2373,1658,1369,289,1438,0.0424,9.6,0.3093,6,1,8,2070.0,2181.0,3242.8571428571427,965.8078533144143,0
2015-08-17,2015-08-17,4031,2763,2290,473,2318,0.0289,10.2,0.3391,0,0,8,3920.0,3973.0,3286.1428571428573,909.6382849923356,0
2015-08-18,2015-08-18,4027,2780,2248,532,2419,0.0335,12.4,0.3522,1,0,8,4106.0,3997.0,3302.0,923.3930185282185,0
2015-08-19,2015-08-19,3912,2795,2291,504,3855,0.0343,9.5,0.338,2,0,8,4006.0,4132.0,3290.714285714286,912.3454598425019,0
2015-08-20,2015-08-20,3867,2715,2191,524,3144,0.0465,8.8,0.3415,3,0,8,3827.0,3791.0,3277.285714285714,900.6798754803096,0
2015-08-21,2015-08-21,3304,2238,1806,432,1743,0.0265,12.3,0.4475,4,0,8,2944.0,2968.0,3283.0,904.8659200861315,0
2015-08-22,2015-08-22,1685,1208,1011,197,711,0.0327,13.3,0.3548,5,1,8,1827.0,1752.0,3334.4285714285716,892.5338195539749,0
2015-08-23,2015-08-23,2130,1542,1282,260,1719,0.0411,10.7,0.4842,6,1,8,2373.0,2070.0,3314.1428571428573,933.1928040463009,0
2015-08-24,2015-08-24,3936,2697,2182,515,2909,0.0428,9.8,0.3816,0,0,8,4031.0,3920.0,3279.4285714285716,977.5054743483232,0
2015-08-25,2015-08-25,4029,2744,2203,541,2970,0.0336,11.9,0.3665,1,0,8,4027.0,4106.0,3265.8571428571427,965.9226036233256,0
2015-08-26,2015-08-26,4010,2789,2237,552,2636,0.0523,6.8,0.3824,2,0,8,3912.0,4006.0,3266.1428571428573,966.1855288662028,0
2015-08-27,2015-08-27,4027,2890,2392,498,2699,0.0499,6.9,0.4661,3,0,8,3867.0,3827.0,3280.1428571428573,977.7445863774773,0
2015-08-28,2015-08-28,2829,2000,1585,415,2108,0.0462,9.7,0.3358,4,0,8,3304.0,2944.0,3303.0,995.4600276588984,0
2015-08-29,2015-08-29,1736,1227,1023,204,1307,0.029,11.8,0.3432,5,1,8,1685.0,1827.0,3235.1428571428573,1011.4417809199222,0
2015-08-30,2015-08-30,2517,1686,1416,270,888,0.0246,13.0,0.3492,6,1,8,2130.0,2373.0,3242.4285714285716,998.5157079623768,0
2015-08-31,2015-08-31,4029,2769,2299,470,2659,0.0285,15.7,0.364,0,0,8,3936.0,4031.0,3297.714285714286,935.3747402842846,0
2015-09-01,2015-09-01,4261,2890,2358,532,2559,0.0245,13.7,0.2895,1,0,9,4029.0,4027.0,3311.0,946.5454734630141,0
2015-09-02,2015-09-02,4058,2923,2442,481,2839,0.0308,10.7,0.3633,2,0,9,4010.0,3912.0,3344.1428571428573,979.3685769534359,0
2015-09-03,2015-09-03,4392,3007,2466,541,4179,0.0277,10.9,0.4278,3,0,9,4027.0,3867.0,3351.0,984.9597284491663,0
2015-09-04,2015-09-04,3072,2221,1846,375,2281,0.0404,8.7,0.3799,4,0,9,2829.0,3304.0,3403.1428571428573,1035.0963608236991,0
2015-09-05,2015-09-05,1799,1284,1068,216,1188,0.0307,12.4,0.3763,5,1,9,1736.0,1685.0,3437.8571428571427,1016.5404449358944,0
2015-09-06,2015-09-06,2341,1611,1345,266,2031,0.035,11.3,0.3568,6,1,9,2517.0,2130.0,3446.8571428571427,999.0908247954568,0
2015-09-07,2015-09-07,3330,2354,1963,391,2493,0.0354,12.6,0.4074,0,0,9,4029.0,3936.0,3421.714285714286,1028.182492602956,0
2015-09-08,2015-09-08,4734,3381,2833,548,3373,0.0473,8.3,0.3209,1,0,9,4261.0,4029.0,3321.8571428571427,992.7042910775588,0
2015-09-09,2015-09-09,4801,3381,2845,536,3491,0.0304,12.3,0.4293,2,0,9,4058.0,4010.0,3389.4285714285716,1079.580760780595,0
2015-09-10,2015-09-10,4399,3079,2575,504,3812,0.0243,15.6,0.4375,3,0,9,4392.0,4027.0,3495.5714285714284,1187.4096256337193,0
2015-09-11,2015-09-11,3275,2375,1958,417,1812,0.0364,11.3,0.3818,4,0,9,3072.0,2829.0,3496.5714285714284,1188.2930134080045,0
2015-09-12,2015-09-12,2042,1429,1223,206,1659,0.0352,13.5,0.385,5,1,9,1799.0,1736.0,3525.5714285714284,1178.6424192183747,0
2015-09-13,2015-09-13,2827,2103,1844,259,1605,0.0285,14.0,0.4186,6,1,9,2341.0,2517.0,3560.285714285714,1121.5084654585667,0
2015-09-14,2015-09-14,4836,3437,2954,483,3493,0.0372,9.5,0.3982,0,0,9,3330.0,4029.0,3629.714285714286,1045.9441849808381,0
2015-09-15,2015-09-15,4840,3465,2944,521,2906,0.0286,11.4,0.3205,1,0,9,4734.0,4261.0,3844.8571428571427,1125.8542576745017,0
2015-09-16,2015-09-16,4504,3356,2902,454,2890,0.0277,10.9,0.3357,2,0,9,4801.0,4058.0,3860.0,1140.4250669523742,0
2015-09-17,2015-09-17,4379,3240,2736,504,2858,0.0372,11.3,0.3047,3,0,9,4399.0,4392.0,3817.5714285714284,1104.5413614019226,0
2015-09-18,2015-09-18,3391,2428,2024,404,2730,0.0436,9.2,0.3867,4,0,9,3275.0,3072.0,3814.714285714286,1102.8112129592105,0
2015-09-19,2015-09-19,2045,1513,1278,235,1839,0.034,12.4,0.4127,5,1,9,2042.0,1799.0,3831.285714285714,1094.1873261749554,0
2015-09-20,2015-09-20,2721,2081,1817,264,1409,0.0284,13.4,0.3225,6,1,9,2827.0,2341.0,3831.714285714286,1093.3699761571552,0
2015-09-21,2015-09-21,4630,3535,2998,537,3160,0.0328,15.3,0.3372,0,0,9,4836.0,3330.0,3816.5714285714284,1110.2085175231477,0
2015-09-22,2015-09-22,4748,3540,3004,536,2930,0.026,13.7,0.2994,1,0,9,4840.0,4734.0,3787.1428571428573,1081.0293595413905,0
2015-09-23,2015-09-23,4702,3377,2893,484,2681,0.0277,17.4,0.3183,2,0,9,4504.0,4801.0,3774.0,1066.5580152996802,0
2015-09-24,2015-09-24,4440,3309,2827,482,2929,0.0431,8.6,0.3805,3,0,9,4379.0,4399.0,3802.285714285714,1091.4790751217197,0
